dup_group_id,record_id,parent_record_id,records_hierarchy,server_name,date_first_seen,title,title_clean_v2,authors_flat,cluster_size
fuzzy::tokenbag::thomas_warden,openalex::W3143668660,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),RePEc: Research Papers in Economics,1992-01-01,Foreign Agricultural Trade of the United States September/October 1992,foreign agricultural trade of the united states september october 1992,Thomas Warden,36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154853,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States January/February 1992,foreign agricultural trade of the united states january february 1992,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.153412,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, Sept/Oct 1983",foreign agricultural trade of the united states sept oct 1983,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.153456,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, March/April 84",foreign agricultural trade of the united states march april 84,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.153461,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, May/June 1984",foreign agricultural trade of the united states may june 1984,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.153467,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, July/August 1984",foreign agricultural trade of the united states july august 1984,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.153480,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, (Nov-Dec 1984)",foreign agricultural trade of the united states nov dec 1984,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.153816,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, July/August 1985",foreign agricultural trade of the united states july august 1985,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.153829,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"U.S. Foreign Agricultural Trade of the United States, September /October 1985",u s foreign agricultural trade of the united states september october 1985,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.153873,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,FATUS Foreign Agricultural Trade of the United States Calendar Year 1985 Supplement,fatus foreign agricultural trade of the united states calendar year 1985 supplement,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154668,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States (May/June 1990),foreign agricultural trade of the united states may june 1990,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154687,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States Fiscal Year 1989 Supplement,foreign agricultural trade of the united states fiscal year 1989 supplement,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154690,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, Calendar Year 1989 Supplement",foreign agricultural trade of the united states calendar year 1989 supplement,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154718,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States November?December 1990,foreign agricultural trade of the united states november december 1990,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154734,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States September/October 1990,foreign agricultural trade of the united states september october 1990,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154743,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States March/April 1991,foreign agricultural trade of the united states march april 1991,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154753,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States: FATUS Fiscal Year 1990 Supplement,foreign agricultural trade of the united states fatus fiscal year 1990 supplement,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154823,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States Calendar Year 1990 Supplement,foreign agricultural trade of the united states calendar year 1990 supplement,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154827,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States September/October 1991,foreign agricultural trade of the united states september october 1991,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154833,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, November/December 1991",foreign agricultural trade of the united states november december 1991,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154857,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States Fiscal Year 1991 Supplement,foreign agricultural trade of the united states fiscal year 1991 supplement,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154868,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States March/April 1992,foreign agricultural trade of the united states march april 1992,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.154906,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States Calendar Year 1991 Supplement,foreign agricultural trade of the united states calendar year 1991 supplement,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.157543,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States September/October 1986,foreign agricultural trade of the united states september october 1986,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.157572,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, Calendar Year, 1986",foreign agricultural trade of the united states calendar year 1986,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.157573,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"U.S. Foreign Agricultural Trade of the United States, March/April, 1987",u s foreign agricultural trade of the united states march april 1987,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.162408,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States May/June 1992,foreign agricultural trade of the united states may june 1992,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.162442,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States November/December 1992,foreign agricultural trade of the united states november december 1992,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.162443,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States January/February 1993,foreign agricultural trade of the united states january february 1993,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.162444,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States March/April 1993,foreign agricultural trade of the united states march april 1993,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.163964,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States Fiscal Year 1992 Supplement,foreign agricultural trade of the united states fiscal year 1992 supplement,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.163967,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, Calendar Year 1992: Supplementary Tables",foreign agricultural trade of the united states calendar year 1992 supplementary tables,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.163969,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,"Foreign Agricultural Trade of the United States, Calendar Year 1992 Supplement",foreign agricultural trade of the united states calendar year 1992 supplement,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.163971,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States May/June 1993,foreign agricultural trade of the united states may june 1993,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.163973,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States July/August 1993,foreign agricultural trade of the united states july august 1993,"Warden, Thomas",36
fuzzy::tokenbag::thomas_warden,datacite::10.22004/ag.econ.162440,openalex::W2915912128,parent - duplicate (RePEc: Research Papers in Economics),AgEcon Search,2019-08-30,Foreign Agricultural Trade of the United States July/August 1992,foreign agricultural trade of the united states july august 1992,"Warden, Thomas",36
