dup_group_id,record_id,parent_record_id,records_hierarchy,server_name,date_first_seen,title,title_clean_v2,authors_flat,cluster_size
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.138684,,parent,AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286195,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286197,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286212,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286213,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286214,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286215,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286216,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286217,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286221,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286340,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286342,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286345,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286347,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286349,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286350,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286351,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286386,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286387,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286388,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286389,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286390,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286391,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286399,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286417,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286430,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286454,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286494,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286495,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286497,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286500,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286501,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286502,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
datacite::10.22004/ag.econ.138684,datacite::10.22004/ag.econ.286517,datacite::10.22004/ag.econ.138684,parent - duplicate (AgEcon Search),AgEcon Search,2019-08-30,Agricultural Letter,agricultural letter,Research Department,450
